CustomerID;CustomerName;BillToCustomerID;CustomerCategoryID;BuyingGroupID;PrimaryContactPersonID;AlternateContactPersonID;DeliveryMethodID;DeliveryCityID;CreditLimit;AccountOpenedDate;StandardDiscountPercentage;IsStatementSent;IsOnCreditHold;PaymentDays;PhoneNumber;WebsiteURL;DeliveryAddressLine;DeliveryLocationLat;DeliveryLocationLong
572;Wingtip Toys (Trout Run, PA);401;3;2;2343;2344;3;34466;NULL;01/01/2013;0.000;0;0;7;(215) 555-0100;http://www.wingtiptoys.com/TroutRun;787 Sarkar Street;41,3861872;-77,0569132
573;Wingtip Toys (Marin City, CA);401;3;2;2345;2346;3;20961;NULL;01/01/2013;0.000;0;0;7;(209) 555-0100;http://www.wingtiptoys.com/MarinCity;1320 Mittal Boulevard;37,868538;-122,5091404
574;Wingtip Toys (Molalla, OR);401;3;2;2347;2348;3;22604;NULL;01/01/2013;0.000;0;0;7;(458) 555-0100;http://www.wingtiptoys.com/Molalla;550 Alexandrova Lane;45,1473445;-122,5770322
575;Wingtip Toys (Trumansburg, NY);401;3;2;2349;2350;3;34512;NULL;01/01/2013;0.000;0;0;7;(212) 555-0100;http://www.wingtiptoys.com/Trumansburg;178 Bhogireddy Boulevard;42,5422939;-76,6660589
576;Wingtip Toys (Goodings Grove, IL);401;3;2;2351;2352;3;13388;NULL;01/01/2013;0.000;0;0;7;(217) 555-0100;http://www.wingtiptoys.com/GoodingsGrove;1428 Mercier Avenue;41,6291984;-87,9308893
577;Wingtip Toys (Cherryplain, NY);401;3;2;2353;2354;3;6238;NULL;01/01/2013;0.000;0;0;7;(212) 555-0100;http://www.wingtiptoys.com/Cherryplain;1688 Madhunapantula Avenue;42,6292474;-73,3581648
578;Wingtip Toys (Bell Acres, PA);401;3;2;2355;2356;3;2436;NULL;01/01/2013;0.000;0;0;7;(215) 555-0100;http://www.wingtiptoys.com/BellAcres;1761 Nastase Avenue;40,5900673;-80,1664479
579;Wingtip Toys (Connoquenessing, PA);401;3;2;2357;2358;3;7432;NULL;01/01/2013;0.000;0;0;7;(215) 555-0100;http://www.wingtiptoys.com/Connoquenessing;854 Kotadia Crescent;40,8178427;-80,0142257
580;Wingtip Toys (Sarversville, PA);401;3;2;2359;2360;3;30663;NULL;01/01/2013;0.000;0;0;7;(215) 555-0100;http://www.wingtiptoys.com/Sarversville;64 Jaramillo Avenue;40,7195095;-79,7556061
581;Wingtip Toys (Munich, ND);401;3;2;2361;2362;3;23441;NULL;01/01/2013;0.000;0;0;7;(701) 555-0100;http://www.wingtiptoys.com/Munich;1167 Thota Street;48,669174;-98,8326307
582;Wingtip Toys (Montoya, NM);401;3;2;2363;2364;3;22814;NULL;01/01/2013;0.000;0;0;7;(505) 555-0100;http://www.wingtiptoys.com/Montoya;780 Rusl Boulevard;35,0997794;-104,0638615
583;Wingtip Toys (Knights Landing, CA);401;3;2;2365;2366;3;17935;NULL;01/01/2013;0.000;0;0;7;(209) 555-0100;http://www.wingtiptoys.com/KnightsLanding;1404 Molnar Road;38,7996238;-121,718297
584;Wingtip Toys (Cache, OK);401;3;2;2367;2368;3;4840;NULL;01/01/2013;0.000;0;0;7;(405) 555-0100;http://www.wingtiptoys.com/Cache;75 Min Road;34,6334639;-98,65245719
585;Wingtip Toys (Towaco, NJ);401;3;2;2369;2370;3;34285;NULL;01/01/2013;0.000;0;0;7;(201) 555-0100;http://www.wingtiptoys.com/Towaco;747 Acar Crescent;40,922043;-74,3454282
586;Wingtip Toys (Lynne, FL);401;3;2;2371;2372;3;20376;NULL;01/01/2013;0.000;0;0;7;(239) 555-0100;http://www.wingtiptoys.com/Lynne;167 Kubatova Lane;29,1924772;-81,9173071
587;Wingtip Toys (Plata, TX);401;3;2;2373;2374;3;27236;NULL;01/01/2013;0.000;0;0;7;(210) 555-0100;http://www.wingtiptoys.com/Plata;904 Saucier Road;29,8762836;-104,0176921
588;Wingtip Toys (Oak Point, TX);401;3;2;2375;2376;3;24988;NULL;01/01/2013;0.000;0;0;7;(210) 555-0100;http://www.wingtiptoys.com/OakPoint;1648 Mitra Lane;33,1901194;-96,991674
589;Wingtip Toys (Alcester, SD);401;3;2;2377;2378;3;357;NULL;01/01/2013;0.000;0;0;7;(605) 555-0100;http://www.wingtiptoys.com/Alcester;631 Valbe Boulevard;43,0213783;-96,6308708
590;Wingtip Toys (McAdenville, NC);401;3;2;2379;2380;3;21405;NULL;01/01/2013;0.000;0;0;7;(252) 555-0100;http://www.wingtiptoys.com/McAdenville;1654 Duong Lane;35,2593056;-81,0753535
591;Wingtip Toys (Idaho City, ID);401;3;2;2381;2382;3;16382;NULL;01/01/2013;0.000;0;0;7;(208) 555-0100;http://www.wingtiptoys.com/IdahoCity;1817 Abola Lane;43,8285046;-115,8345537
592;Wingtip Toys (Dunkerton, IA);401;3;2;2383;2384;3;9549;NULL;01/01/2013;0.000;0;0;7;(319) 555-0100;http://www.wingtiptoys.com/Dunkerton;30 Mitra Street;42,5699858;-92,1604569
593;Wingtip Toys (Cuyamungue, NM);401;3;2;2385;2386;3;8296;NULL;01/01/2013;0.000;0;0;7;(505) 555-0100;http://www.wingtiptoys.com/Cuyamungue;1342 Gajula Boulevard;35,8697483;-106,0041892
594;Wingtip Toys (Marfa, TX);401;3;2;2387;2388;3;20924;NULL;01/01/2013;0.000;0;0;7;(210) 555-0100;http://www.wingtiptoys.com/Marfa;607 Szolosy Street;30,3079384;-104,0190718
595;Wingtip Toys (Accomac, VA);401;3;2;2389;2390;3;54;NULL;01/01/2013;0.000;0;0;7;(276) 555-0100;http://www.wingtiptoys.com/Accomac;1268 Gonzales Road;37,7195742;-75,6654845
596;Wingtip Toys (Cos Cob, CT);401;3;2;2391;2392;3;7695;NULL;01/01/2013;0.000;0;0;7;(203) 555-0100;http://www.wingtiptoys.com/CosCob;1014 Wattanasin Avenue;41,0334305;-73,5995698
597;Wingtip Toys (Haycock, AK);401;3;2;2393;2394;3;14965;NULL;01/01/2013;0.000;0;0;7;(907) 555-0100;http://www.wingtiptoys.com/Haycock;796 Zvaigzne Boulevard;65,2097222;-161,1655556
598;Wingtip Toys (Kapa'a, HI);401;3;2;2395;2396;3;17340;NULL;01/01/2013;0.000;0;0;7;(808) 555-0100;http://www.wingtiptoys.com/Kapa'a;207 Negi Lane;22,07497003;-159,3181431
599;Wingtip Toys (Dickworsham, TX);401;3;2;2397;2398;3;9077;NULL;01/01/2013;0.000;0;0;7;(210) 555-0100;http://www.wingtiptoys.com/Dickworsham;811 Benjaree Road;33,7514907;-98,1155976
600;Wingtip Toys (Caro, MI);401;3;2;2399;2400;3;5407;NULL;01/01/2013;0.000;0;0;7;(231) 555-0100;http://www.wingtiptoys.com/Caro;489 Ganguly Road;43,4911322;-83,396897
601;Wingtip Toys (Ruthsburg, MD);401;3;2;2401;2402;3;29887;NULL;01/01/2013;0.000;0;0;7;(240) 555-0100;http://www.wingtiptoys.com/Ruthsburg;688 senturk Crescent;39,0031683;-75,9579945
801;Eric Torres;801;7;NULL;3001;NULL;3;31321;3000.00;01/01/2013;0.000;0;0;7;(307) 555-0100;http://www.microsoft.com/EricTorres/;1772 Allu Street;44,5355158;-107,7798127
802;Cosmina Vlad;802;7;NULL;3002;NULL;3;5192;2940.00;01/01/2013;0.000;0;0;7;(505) 555-0100;http://www.microsoft.com/CosminaVlad/;908 Nadar Lane;35,6569716;-106,735591
803;Bala Dixit;803;3;NULL;3003;NULL;3;33799;2000.00;01/01/2013;0.000;0;0;7;(209) 555-0100;http://www.microsoft.com/BalaDixit/;844 Magnusson Lane;40,8657308;-120,4602262
804;Aleksandrs Riekstins;804;5;NULL;3004;NULL;3;18069;2200.00;01/01/2013;0.000;0;0;7;(605) 555-0100;http://www.microsoft.com/AleksandrsRiekstins/;498 Bagheri Lane;45,0490377;-96,6751631
805;Ratan Poddar;805;3;NULL;3005;NULL;3;10194;3300.00;01/01/2013;0.000;0;0;7;(907) 555-0100;http://www.microsoft.com/RatanPoddar/;1071 Goransson Crescent;59,3497222;-157,4752778
806;Shi Tu;806;3;NULL;3006;NULL;3;31685;3000.00;01/01/2013;0.000;0;0;7;(307) 555-0100;http://www.microsoft.com/ShiTu/;808 Riutta Street;41,7749592;-107,113103
807;Gunnar Lohmus;807;6;NULL;3007;NULL;3;35810;3100.00;01/01/2013;0.000;0;0;7;(201) 555-0100;http://www.microsoft.com/GunnarLohmus/;31 Bagchi Avenue;41,0381526;-74,2940378
808;Jackson Kolios;808;5;NULL;3008;NULL;3;28221;1800.00;01/01/2013;0.000;0;0;7;(209) 555-0100;http://www.microsoft.com/JacksonKolios/;1567 Couet Road;38,3432471;-120,5121479
809;Madhu Dwivedi;809;5;NULL;3009;NULL;3;26105;1700.00;01/01/2013;0.000;0;0;7;(802) 555-0100;http://www.microsoft.com/MadhuDwivedi/;1808 Sagese Crescent;44,1486654;-73,340402
810;Alena Kellnerova;810;7;NULL;3010;NULL;3;31006;1200.00;01/01/2013;0.000;0;0;7;(303) 555-0100;http://www.microsoft.com/AlenaKellnerova/;101 Jonsson Lane;37,1252983;-104,7555468
811;Surendra Sahu;811;3;NULL;3011;NULL;3;25332;2100.00;01/01/2013;0.000;0;0;7;(210) 555-0100;http://www.microsoft.com/SurendraSahu/;1118 Hanak Lane;29,8682764;-94,8327007
812;Celica Barajas;812;4;NULL;3012;NULL;3;9386;2200.00;01/01/2013;0.000;0;0;7;(270) 555-0100;http://www.microsoft.com/CelicaBarajas/;1997 Purins Lane;37,2175425;-87,0488847
813;Shyam Poddar;813;7;NULL;3013;NULL;3;33793;2600.00;01/01/2013;0.000;0;0;7;(218) 555-0100;http://www.microsoft.com/ShyamPoddar/;130 Gallo Avenue;47,6566206;-94,6747007
814;Johanna Hoornstra;814;3;NULL;3014;NULL;3;26752;2310.00;01/01/2013;0.000;0;0;7;(210) 555-0100;http://www.microsoft.com/JohannaHoornstra/;285 Dupuy Street;27,671975;-97,6358282
815;Libuse Valentova;815;3;NULL;3015;NULL;3;10388;2900.00;01/01/2013;0.000;0;0;7;(270) 555-0100;http://www.microsoft.com/LibuseValentova/;1354 Szolosy Crescent;37,5570338;-83,4268483
816;Harsha Huq;816;6;NULL;3016;NULL;3;8892;2400.00;01/01/2013;0.000;0;0;7;(314) 555-0100;http://www.microsoft.com/HarshaHuq/;868 Prikrylova Street;37,0467281;-94,5055021
817;Agrita Kanepa;817;4;NULL;3017;NULL;3;3840;2100.00;01/01/2013;0.000;0;0;7;(201) 555-0100;http://www.microsoft.com/AgritaKanepa/;1482 Ibrahimagic Street;40,5723251;-74,6848824
818;Liia Orav;818;3;NULL;3018;NULL;3;3176;1155.00;01/01/2013;0.000;0;0;7;(252) 555-0100;http://www.microsoft.com/LiiaOrav/;1077 Gunes Boulevard;34,5387799;-78,7875209
819;Santiago Vera;819;5;NULL;3019;NULL;3;24401;1800.00;01/01/2013;0.000;0;0;7;(304) 555-0100;http://www.microsoft.com/SantiagoVera/;1864 Havzija Crescent;38,4148146;-81,8440197
820;Knut Svensson;820;5;NULL;3020;NULL;3;20518;3500.00;01/01/2013;0.000;0;0;7;(201) 555-0100;http://www.microsoft.com/KnutSvensson/;305 Lepp Street;40,4514954;-74,3079248
821;Kwanjai Saowaluk;821;4;NULL;3021;NULL;3;5633;2400.00;01/01/2013;0.000;0;0;7;(787) 555-0100;http://www.microsoft.com/KwanjaiSaowaluk/;643 Logan Lane;18,4413351;-66,1182218
822;Suparna Bhattacharya;822;4;NULL;3022;NULL;3;34031;1500.00;01/01/2013;0.000;0;0;7;(314) 555-0100;http://www.microsoft.com/SuparnaBhattacharya/;680 Parkar Lane;36,668405;-94,617168
823;Francisca Laureano;823;6;NULL;3023;NULL;3;17142;3500.00;01/01/2013;0.000;0;0;7;(319) 555-0100;http://www.microsoft.com/FranciscaLaureano/;266 Shenoy Road;42,4788677;-94,7188696
824;Risto Valbe;824;4;NULL;3024;NULL;3;2203;3200.00;01/01/2013;0.000;0;0;7;(205) 555-0100;http://www.microsoft.com/RistoValbe/;530 Kellnerova Lane;33,8945496;-87,7000188
825;Jayanta Thakur;825;6;NULL;3025;NULL;3;28367;3000.00;01/01/2013;0.000;0;0;7;(276) 555-0100;http://www.microsoft.com/JayantaThakur/;279 Nakhtare Boulevard;37,0870572;-81,8551195
826;Leila Carvalho;826;3;NULL;3026;NULL;3;32358;3200.00;01/01/2013;0.000;0;0;7;(217) 555-0100;http://www.microsoft.com/LeilaCarvalho/;1051 Nutiu Road;37,7664385;-88,9195138
827;Crina Grasu;827;5;NULL;3027;NULL;3;33591;2500.00;01/01/2013;0.000;0;0;7;(308) 555-0100;http://www.microsoft.com/CrinaGrasu/;1538 Lampsa Road;40,8938986;-97,2250424
828;Sercan Celik;828;6;NULL;3028;NULL;3;34193;1785.00;01/01/2013;0.000;0;0;7;(217) 555-0100;http://www.microsoft.com/SercanCelik/;802 Mokkapati Road;39,9861415;-88,2589387
829;Jack Walker;829;4;NULL;3029;NULL;3;10263;3500.00;01/01/2013;0.000;0;0;7;(316) 555-0100;http://www.microsoft.com/JackWalker/;1188 Krastins Avenue;38,0527925;-97,1278103
830;Jana Fialova;830;3;NULL;3030;NULL;3;36297;2000.00;01/01/2013;0.000;0;0;7;(215) 555-0100;http://www.microsoft.com/JanaFialova/;1261 Lo Road;39,9837084;-76,8224701
831;Bhaavan Rai;831;7;NULL;3031;NULL;3;5966;3885.00;01/01/2013;0.000;0;0;7;(308) 555-0100;http://www.microsoft.com/BhaavanRai/;387 Heikkinen Boulevard;41,1838878;-96,1502969
832;Aakriti Byrraju;832;4;NULL;3032;NULL;3;13242;3500.00;01/01/2013;0.000;0;0;7;(216) 555-0100;http://www.microsoft.com/AakritiByrraju/;1345 Jun Avenue;41,3617214;-81,4695602
833;Devraj Rao;833;3;NULL;3033;NULL;3;36841;3300.00;01/01/2013;0.000;0;0;7;(385) 555-0100;http://www.microsoft.com/DevrajRao/;611 Shasthri Avenue;39,0783178;-109,1123346
834;Cong Hoa;834;6;NULL;3034;NULL;3;25971;1500.00;01/01/2013;0.000;0;0;7;(212) 555-0100;http://www.microsoft.com/CongHoa/;580 Poddar Lane;42,9109064;-74,5740296
835;Dominic Davignon;835;4;NULL;3035;NULL;3;34685;3150.00;01/01/2013;0.000;0;0;7;(209) 555-0100;http://www.microsoft.com/DominicDavignon/;1384 Dupuy Street;34,2388955;-117,2336533
836;Abel Spirlea;836;3;NULL;3036;NULL;3;21022;1600.00;01/01/2013;0.000;0;0;7;(218) 555-0100;http://www.microsoft.com/AbelSpirlea/;1446 Jelic Crescent;46,091888;-92,3307496
837;Anil Sarkar;837;4;NULL;3037;NULL;3;12666;1400.00;01/01/2013;0.000;0;0;7;(215) 555-0100;http://www.microsoft.com/AnilSarkar/;747 Mihajlovik Boulevard;40,0056483;-77,2069266
838;Pavel Bogdanov;838;7;NULL;3038;NULL;3;23870;1890.00;01/01/2013;0.000;0;0;7;(339) 555-0100;http://www.microsoft.com/PavelBogdanov/;613 senturk Lane;42,3167581;-72,1259114
839;Juan Morse;839;3;NULL;3039;NULL;3;13868;4200.00;01/01/2013;0.000;0;0;7;(423) 555-0100;http://www.microsoft.com/JuanMorse/;51 Nechita Crescent;35,6611904;-84,1721357
840;Rodrigo Figueiredo;840;3;NULL;3040;NULL;3;3165;2000.00;01/01/2013;0.000;0;0;7;(803) 555-0100;http://www.microsoft.com/RodrigoFigueiredo/;1155 Kanepa Road;33,3579297;-81,2706606
841;Camille Authier;841;6;NULL;3041;NULL;3;15;2100.00;01/01/2013;0.000;0;0;7;(252) 555-0100;http://www.microsoft.com/CamilleAuthier/;516 Bojin Road;34,517114;-78,7250179
842;Biju Deb;842;6;NULL;3042;NULL;3;8730;2600.00;01/01/2013;0.000;0;0;7;(218) 555-0100;http://www.microsoft.com/BijuDeb/;1104 Podnieks Road;47,3330045;-93,7927173
843;Marija Justina Pasek;843;7;NULL;3043;NULL;3;20931;1100.00;01/01/2013;0.000;0;0;7;(215) 555-0100;http://www.microsoft.com/MarijaJustinaPasek/;360 Formanek Crescent;40,2636811;-79,463371
844;Durdanah Abbasi;844;4;NULL;3044;NULL;3;18865;1890.00;01/01/2013;0.000;0;0;7;(201) 555-0100;http://www.microsoft.com/DurdanahAbbasi/;1489 Shetty Crescent;40,4567735;-74,2465338
845;Emilie Hrdlickova;845;7;NULL;3045;NULL;3;24164;1400.00;01/01/2013;0.000;0;0;7;(803) 555-0100;http://www.microsoft.com/EmilieHrdlickova/;1873 Dewangan Avenue;33,8443276;-80,0292406
846;Malorie Bousquet;846;6;NULL;3046;NULL;3;35061;2200.00;01/01/2013;0.000;0;0;7;(209) 555-0100;http://www.microsoft.com/MalorieBousquet/;852 Ribeiro Avenue;34,2350067;-117,3081
847;Kristiina Ivanov;847;5;NULL;3047;NULL;3;37884;1890.00;01/01/2013;0.000;0;0;7;(605) 555-0100;http://www.microsoft.com/KristiinaIvanov/;1505 Stojkovic Street;43,1405442;-102,365715
848;Alvin Bollinger;848;5;NULL;3048;NULL;3;7938;2900.00;01/01/2013;0.000;0;0;7;(270) 555-0100;http://www.microsoft.com/AlvinBollinger/;1091 KlanCisar Crescent;36,8850648;-85,1974583
849;Sabine Zalite;849;4;NULL;3049;NULL;3;14377;1500.00;01/01/2013;0.000;0;0;7;(210) 555-0100;http://www.microsoft.com/SabineZalite/;1924 Shim Avenue;32,7995738;-97,2691817
850;Daakshaayaani Sankaramanchi;850;6;NULL;3050;NULL;3;32359;1900.00;01/01/2013;0.000;0;0;7;(319) 555-0100;http://www.microsoft.com/DaakshaayaaniSankaramanchi/;1529 Gupta Lane;43,2049718;-91,9509965
851;Ebru Erdogan;851;6;NULL;3051;NULL;3;31009;1890.00;01/01/2013;0.000;0;0;7;(405) 555-0100;http://www.microsoft.com/EbruErdogan/;1528 Dikshit Crescent;36,1520431;-98,94804459
852;Bhagavaan Atluri;852;4;NULL;3052;NULL;3;7525;2200.00;01/01/2013;0.000;0;0;7;(229) 555-0100;http://www.microsoft.com/BhagavaanAtluri/;1382 Wintle Road;34,2545377;-85,3544002
853;Caterina Pinto;853;6;NULL;3053;NULL;3;242;3000.00;01/01/2013;0.000;0;0;7;(907) 555-0100;http://www.microsoft.com/CaterinaPinto/;1278 Lam Street;56,9455556;-154,1702778
854;Daakshaayaani Kommineni;854;3;NULL;3054;NULL;3;1775;3700.00;01/01/2013;0.000;0;0;7;(239) 555-0100;http://www.microsoft.com/DaakshaayaaniKommineni/;987 Nadar Boulevard;30,5796601;-82,939302
855;Anna Mazzanti;855;5;NULL;3055;NULL;3;16185;1680.00;01/01/2013;0.000;0;0;7;(314) 555-0100;http://www.microsoft.com/AnnaMazzanti/;1552 Johansson Lane;37,7944806;-93,5779815
856;Satish Mittal;856;7;NULL;3056;NULL;3;9433;2400.00;01/01/2013;0.000;0;0;7;(215) 555-0100;http://www.microsoft.com/SatishMittal/;972 Vassiljev Street;40,1675853;-77,7538812
857;Clarissa Manfrin;857;6;NULL;3057;NULL;3;2614;2000.00;01/01/2013;0.000;0;0;7;(210) 555-0100;http://www.microsoft.com/ClarissaManfrin/;298 Benipal Road;30,9637973;-96,988043
858;Bimla PrabhupÄda;858;3;NULL;3058;NULL;3;38038;3800.00;01/01/2013;0.000;0;0;7;(209) 555-0100;http://www.microsoft.com/BimlaPrabhupÄda/;138 Jandhyala Lane;34,9049849;-116,8203127
859;Shah Alizadeh;859;6;NULL;3059;NULL;3;12751;3000.00;01/01/2013;0.000;0;0;7;(304) 555-0100;http://www.microsoft.com/ShahAlizadeh/;551 Linna Street;38,6731544;-80,7748218
860;Marcela Lucescu;860;7;NULL;3060;NULL;3;11010;2900.00;01/01/2013;0.000;0;0;7;(231) 555-0100;http://www.microsoft.com/MarcelaLucescu/;201 Glissen Lane;46,535222;-89,2812556
861;Amarasimha Vinjamuri;861;4;NULL;3061;NULL;3;24553;2500.00;01/01/2013;0.000;0;0;7;(339) 555-0100;http://www.microsoft.com/AmarasimhaVinjamuri/;1078 Hosseini Boulevard;42,2667587;-72,0828545
862;Lana Goransson;862;4;NULL;3062;NULL;3;6124;1400.00;01/01/2013;0.000;0;0;7;(212) 555-0100;http://www.microsoft.com/LanaGoransson/;1818 Buecek Boulevard;44,9264337;-74,0796081
863;Jakub Lukes;863;7;NULL;3063;NULL;3;9701;2100.00;01/01/2013;0.000;0;0;7;(212) 555-0100;http://www.microsoft.com/JakubLukes/;1501 Tuntayakul Crescent;41,1548173;-74,226814
864;Mikhail Degtyarev;864;5;NULL;3064;NULL;3;2291;1300.00;01/01/2013;0.000;0;0;7;(218) 555-0100;http://www.microsoft.com/MikhailDegtyarev/;411 Ganguly Lane;47,2577003;-91,3004437
865;Bijoya Thakur;865;6;NULL;3065;NULL;3;17730;2900.00;01/01/2013;0.000;0;0;7;(225) 555-0100;http://www.microsoft.com/BijoyaThakur/;1509 Dzene Avenue;30,485479;-92,850703
866;Jay Bhuiyan;866;6;NULL;3066;NULL;3;23264;1890.00;01/01/2013;0.000;0;0;7;(215) 555-0100;http://www.microsoft.com/JayBhuiyan/;130 Seleznyov Street;41,1220337;-75,3646282
867;Jasna Cerkez;867;5;NULL;3067;NULL;3;10367;3700.00;01/01/2013;0.000;0;0;7;(304) 555-0100;http://www.microsoft.com/JasnaCerkez/;1004 Mukherjee Street;39,3834313;-79,154201
868;Laura Sykorova;868;3;NULL;3068;NULL;3;7861;2000.00;01/01/2013;0.000;0;0;7;(316) 555-0100;http://www.microsoft.com/LauraSykorova/;1225 Gormanston Boulevard;37,6861525;-95,8974859
869;Abel Tatarescu;869;3;NULL;3069;NULL;3;18110;3675.00;01/01/2013;0.000;0;0;7;(217) 555-0100;http://www.microsoft.com/AbelTatarescu/;1432 Alksne Road;41,8347535;-87,861726
870;In-Su Bae;870;6;NULL;3070;NULL;3;21638;3600.00;01/01/2013;0.000;0;0;7;(206) 555-0100;http://www.microsoft.com/In-SuBae/;353 Gomes Avenue;47,852874;-122,3334669
871;Darshana Madhunapantula;871;5;NULL;3071;NULL;3;34181;1800.00;01/01/2013;0.000;0;0;7;(240) 555-0100;http://www.microsoft.com/DarshanaMadhunapantula/;374 Cheema Street;39,21707206;-76,24252932
872;Katerina Hadrabova;872;7;NULL;3072;NULL;3;18141;1995.00;01/01/2013;0.000;0;0;7;(219) 555-0100;http://www.microsoft.com/KaterinaHadrabova/;1783 ozkan Boulevard;41,4597686;-86,3083403
873;Hana Hlouskova;873;4;NULL;3073;NULL;3;22915;2700.00;01/01/2013;0.000;0;0;7;(505) 555-0100;http://www.microsoft.com/HanaHlouskova/;1826 Semjonov Boulevard;35,1725399;-107,3689356
874;Daniel Martensson;874;3;NULL;3074;NULL;3;20668;3197.25;01/01/2013;0.000;0;0;7;(225) 555-0100;http://www.microsoft.com/DanielMartensson/;622 Pavel Boulevard;30,6338092;-92,4192993
875;Philip Walker;875;3;NULL;3075;NULL;3;35605;3300.00;01/01/2013;0.000;0;0;7;(216) 555-0100;http://www.microsoft.com/PhilipWalker/;1555 Penttila Road;41,6186592;-81,3840001
876;Marie LeBatelier;876;3;NULL;3076;NULL;3;7781;1500.00;01/01/2013;0.000;0;0;7;(210) 555-0100;http://www.microsoft.com/MarieLeBatelier/;1178 Persson Boulevard;30,4599264;-97,3886085
877;Leyla Siavashi;877;6;NULL;3077;NULL;3;20902;3300.00;01/01/2013;0.000;0;0;7;(201) 555-0100;http://www.microsoft.com/LeylaSiavashi/;1187 L'Angelier Road;40,9870425;-74,4743222
878;Miriam House;878;7;NULL;3078;NULL;3;20610;3700.00;01/01/2013;0.000;0;0;7;(701) 555-0100;http://www.microsoft.com/MiriamHouse/;604 Klaus Street;47,9611214;-101,8046105
879;Jitka Necesana;879;5;NULL;3079;NULL;3;7403;3200.00;01/01/2013;0.000;0;0;7;(212) 555-0100;http://www.microsoft.com/JitkaNecesana/;1511 Ilic Boulevard;42,7756477;-77,7135072
880;Edmee Glissen;880;5;NULL;3080;NULL;3;21432;2600.00;01/01/2013;0.000;0;0;7;(208) 555-0100;http://www.microsoft.com/EdmeeGlissen/;1092 Pavlovic Lane;42,6504719;-112,1930226
881;Magdalena Michnova;881;5;NULL;3081;NULL;3;37885;3100.00;01/01/2013;0.000;0;0;7;(907) 555-0100;http://www.microsoft.com/MagdalenaMichnova/;464 Mutlu Lane;56,4708333;-132,3766667
882;Maryann Huddleston;882;6;NULL;3082;NULL;3;29165;2700.00;01/01/2013;0.000;0;0;7;(304) 555-0100;http://www.microsoft.com/MaryannHuddleston/;1722 Dixit Road;38,6553637;-81,9512481
883;Radha Barua;883;6;NULL;3083;NULL;3;21604;3500.00;01/01/2013;0.000;0;0;7;(405) 555-0100;http://www.microsoft.com/RadhaBarua/;1949 Kotadia Road;34,6706795;-99,72554459
884;Anindya Ghatak;884;5;NULL;3084;NULL;3;33446;3800.00;01/01/2013;0.000;0;0;7;(219) 555-0100;http://www.microsoft.com/AnindyaGhatak/;1957 Nantakarn Avenue;39,035;-87,053
885;Chandrashekhar Dasgupta;885;7;NULL;3085;NULL;3;24076;2500.00;01/01/2013;0.000;0;0;7;(208) 555-0100;http://www.microsoft.com/ChandrashekharDasgupta/;1375 Rusl Boulevard;43,9698864;-116,81904
886;Debbie Molina;886;4;NULL;3086;NULL;3;12693;2400.00;01/01/2013;0.000;0;0;7;(270) 555-0100;http://www.microsoft.com/DebbieMolina/;508 De Avenue;37,1139534;-85,2521825
887;Baran Jonsson;887;4;NULL;3087;NULL;3;5682;3990.00;01/01/2013;0.000;0;0;7;(458) 555-0100;http://www.microsoft.com/BaranJonsson/;1349 Lukstina Road;42,1628912;-123,6481235
888;Jai Lamble;888;7;NULL;3088;NULL;3;14043;3700.00;01/01/2013;0.000;0;0;7;(479) 555-0100;http://www.microsoft.com/JaiLamble/;1957 Pena Lane;35,6386903;-89,9806435
889;Sointu Savonheimo;889;6;NULL;3089;NULL;3;1121;1300.00;01/01/2013;0.000;0;0;7;(701) 555-0100;http://www.microsoft.com/SointuSavonheimo/;1606 Lill Avenue;47,0521927;-96,9345275
890;Olya Izmaylov;890;5;NULL;3090;NULL;3;11753;4630.50;01/01/2013;0.000;0;0;7;(210) 555-0100;http://www.microsoft.com/OlyaIzmaylov/;1129 Hulsegge Boulevard;27,2164329;-98,0644475
891;Taneli Riutta;891;4;NULL;3091;NULL;3;30517;2700.00;01/01/2013;0.000;0;0;7;(276) 555-0100;http://www.microsoft.com/TaneliRiutta/;22 Thakur Boulevard;36,5687491;-79,7192007
892;Bahaar Asef zade;892;4;NULL;3092;NULL;3;372;1890.00;01/01/2013;0.000;0;0;7;(225) 555-0100;http://www.microsoft.com/BahaarAsefzade/;1759 Srbova Crescent;32,7751427;-93,720178
893;Leyla Asef zade;893;3;NULL;3093;NULL;3;36499;2000.00;01/01/2013;0.000;0;0;7;(216) 555-0100;http://www.microsoft.com/LeylaAsefzade/;11 Mihajlovik Crescent;39,5878325;-84,5543932
894;Gabriela Hernandes;894;7;NULL;3094;NULL;3;8317;2300.00;01/01/2013;0.000;0;0;7;(239) 555-0100;http://www.microsoft.com/GabrielaHernandes/;632 Sokk Lane;27,2519902;-80,8139491
895;Geza Roman;895;7;NULL;3095;NULL;3;25795;2310.00;01/01/2013;0.000;0;0;7;(215) 555-0100;http://www.microsoft.com/GezaRoman/;368 Tatarescu Street;41,1511863;-77,1691356
896;Leonardo Folliero;896;4;NULL;3096;NULL;3;7749;3300.00;01/01/2013;0.000;0;0;7;(339) 555-0100;http://www.microsoft.com/LeonardoFolliero/;349 Berggren Street;41,6167766;-70,4369703
897;Allan Mannik;897;7;NULL;3097;NULL;3;18337;3500.00;01/01/2013;0.000;0;0;7;(218) 555-0100;http://www.microsoft.com/AllanMannik/;791 Lill Lane;44,1057973;-94,2188494
